"date";"location";"value"
2020-03-17 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);0
2020-03-17 00:00:00;OBCH ( oblasť Obchodná ulica stred);2
2020-03-17 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);1
2020-03-17 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);0
2020-03-17 00:00:00;HURN (oblasť Hurbanovho námestia);3
2020-03-17 00:00:00;RBNN (oblasť Rybného Námestia);1
2020-03-17 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);2
2020-03-17 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-03-17 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);4
2020-03-17 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-03-17 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);2
2020-03-17 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);0
2020-03-17 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);1
2020-03-17 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
